ImageID.FeatureID,Value
1265.20,13.19
1265.21,40.7858
1265.22,50.4146
1265.23,29.2945
1265.24,35.6279
1265.25,14.3228
1265.26,34.9157
1265.27,22.4308
1265.28,34.4632
1265.29,37.8466
1265.30,62.0371
1266.1,58.2096
1266.2,34.0286
1266.3,27.8206
1266.4,31.895
1266.5,15.381
1266.6,9.9829
1266.7,19.1624
1266.8,10.5155
1266.9,9.93336
1266.10,9.70091
1266.11,6.28613
1266.12,9.1548
1266.13,14.9821
1266.14,7.69503
1266.15,20.7811
1266.16,8.48246
1266.17,10.4828
1266.18,7.46208
1266.19,4.55221
1266.20,7.00408
1266.21,43.0703
1266.22,57.1109
1266.23,15.2726
1266.24,18.9912
1266.25,7.36009
1266.26,17.8988
1266.27,11.3284
1266.28,17.7598
1266.29,41.6167
1266.30,65.7486
1267.1,58.2106
1267.2,31.6845
1267.3,27.1359
1267.4,30.1169
1267.5,35.1323
1267.6,22.5716
1267.7,44.0901
1267.8,22.6825
1267.9,22.974
1267.10,21.5865
1267.11,13.032
1267.12,21.2671
1267.13,34.6778
1267.14,17.4841
1267.15,44.7643
1267.16,17.1821
1267.17,25.0014
1267.18,17.0025
1267.19,9.35553
1267.20,16.3823
1267.21,46.4412
1267.22,52.0033
1267.23,37.4639
1267.24,44.5098
1267.25,18.0388
1267.26,43.801
1267.27,29.3091
1267.28,44.0115
1267.29,43.2185
1267.30,65.9344
1268.1,62.2524
1268.2,38.449
1268.3,28.2352
1268.4,35.3158
1268.5,52.6479
1268.6,36.9227
1268.7,66.0511
1268.8,37.0987
1268.9,32.7174
1268.10,35.1339
1268.11,19.2452
1268.12,34.3113
1268.13,50.0755
1268.14,29.1025
1268.15,73.7591
1268.16,31.9289
1268.17,36.8474
1268.18,27.8133
1268.19,13.1017
1268.20,27.2786
1268.21,45.0741
1268.22,59.8643
1268.23,54.4413
1268.24,73.6139
1268.25,28.3824
1268.26,72.5265
1268.27,42.1686
1268.28,70.6496
1268.29,43.5606
1268.30,83.2428
1269.1,63.5459
1269.2,37.3004
1269.3,30.8677
1269.4,39.0739
1269.5,14.9187
1269.6,9.54054
1269.7,18.7669
1269.8,9.71215
1269.9,8.97626
1269.10,9.11546
1269.11,5.27601
1269.12,9.08083
1269.13,14.2859
1269.14,7.03879
1269.15,19.9997
1269.16,7.52358
1269.17,9.91289
1269.18,6.99226
1269.19,3.45639
1269.20,6.84686
1269.21,47.7441
1269.22,63.4167
1269.23,15.6099
1269.24,19.2073
1269.25,7.9001
1269.26,19.0502
1269.27,11.9786
1269.28,18.0667
1269.29,48.5281
1269.30,73.2481
1270.1,65.9439
1270.2,40.395
1270.3,32.9708
1270.4,38.3887
1270.5,18.0463
1270.6,12.0514
1270.7,22.2322
1270.8,12.6136
1270.9,11.7261
1270.10,11.8078
1270.11,7.32186
1270.12,11.9278
1270.13,17.4591
1270.14,9.30643
1270.15,22.4404
1270.16,9.56589
1270.17,13.0161
1270.18,9.10032
1270.19,5.31963
1270.20,9.25675
1270.21,52.685
1270.22,65.179
1270.23,19.3272
1270.24,23.6238
1270.25,10.7901
1270.26,23.5969
1270.27,15.5482
1270.28,22.6534
1270.29,50.1063
1270.30,75.695
1271.1,65.6915
1271.2,39.3559
1271.3,31.2028
1271.4,37.9484
1271.5,25.7656
1271.6,16.6939
1271.7,32.0004
1271.8,16.9275
1271.9,15.608
1271.10,15.8169
1271.11,9.55167
1271.12,15.5866
1271.13,24.4692
1271.14,12.4413
1271.15,34.5254
1271.16,13.4198
1271.17,17.0311
1271.18,12.2465
1271.19,6.33968
1271.20,12.1464
1271.21,47.0262
1271.22,64.7821
1271.23,26.2735
1271.24,33.1954
1271.25,14.0873
1271.26,32.8169
1271.27,20.3207
1271.28,31.2072
1271.29,46.6779
1271.30,78.2175
1272.1,64.9929
1272.2,38.952
1272.3,30.7669
1272.4,37.4176
1272.5,25.7767
1272.6,16.891
1272.7,31.6807
1272.8,17.1467
1272.9,16.3288
1272.10,16.6374
1272.11,9.86829
1272.12,16.4434
1272.13,24.727
1272.14,12.8306
1272.15,33.0855
1272.16,13.3085
1272.17,17.726
1272.18,12.4413
1272.19,7.24325
1272.20,12.9835
1272.21,48.6285
1272.22,63.5537
1272.23,27.1138
1272.24,32.0557
1272.25,13.7955
1272.26,32.1954
1272.27,21.2575
1272.28,31.0202
1272.29,46.7257
1272.30,77.1038
1273.1,63.1829
1273.2,37.1353
1273.3,30.6742
1273.4,36.5204
1273.5,29.6723
1273.6,19.5915
1273.7,36.4801
1273.8,19.6338
1273.9,19.1792
1273.10,19.1479
1273.11,11.8168
1273.12,19.0109
1273.13,28.881
1273.14,15.104
1273.15,38.0816
1273.16,15.2263
1273.17,20.5487
1273.18,14.9031
1273.19,8.2469
1273.20,15.0059
1273.21,49.3315
1273.22,59.1887
1273.23,31.7037
1273.24,36.6961
1273.25,16.166
1273.26,36.9862
1273.27,24.7998
1273.28,34.899
1273.29,47.3971
1273.30,73.5808
1274.1,60.1869
1274.2,34.0421
1274.3,27.2931
1274.4,35.4739
1274.5,18.8837
1274.6,12.28
1274.7,23.9594
1274.8,12.3784
1274.9,11.606
1274.10,11.9686
1274.11,6.89987
1274.12,11.9061
1274.13,18.2127
1274.14,9.12478
1274.15,25.9255
1274.16,9.66958
1274.17,12.5898
1274.18,9.09942
1274.19,4.74245
1274.20,8.78361
1274.21,44.4696
1274.22,59.6868
1274.23,20.3094
1274.24,24.5081
1274.25,9.90351
1274.26,24.225
1274.27,15.19
1274.28,23.6416
1274.29,44.9761
1274.30,70.4845
1275.1,68.4017
1275.2,41.3281
1275.3,31.8986
1275.4,38.8773
1275.5,15.6797
1275.6,10.0672
1275.7,19.8577
1275.8,10.3975
1275.9,9.23478
1275.10,9.45204
1275.11,5.48835
1275.12,9.39762
1275.13,15.1641
1275.14,7.3072
1275.15,21.2482
1275.16,8.13244
1275.17,10.3083
1275.18,7.10865
1275.19,3.65878
1275.20,6.93429
1275.21,48.8973
1275.22,69.0322
1275.23,16.279
1275.24,20.4393
1275.25,8.13855
1275.26,20.0886
1275.27,12.2397
1275.28,19.2087
1275.29,48.1215
1275.30,79.7016
1276.1,65.3202
1276.2,38.8952
1276.3,30.8434
1276.4,37.2493
1276.5,18.9144
1276.6,12.0619
1276.7,24.1113
1276.8,12.2749
1276.9,11.3545
1276.10,11.5764
1276.11,6.68445
1276.12,11.6093
1276.13,18.2728
1276.14,8.89976
1276.15,25.956
1276.16,9.64492
1276.17,12.524
1276.18,8.78487
1276.19,4.4649
1276.20,8.74099
1276.21,46.7563
1276.22,64.7127
1276.23,20.1746
1276.24,24.8999
1276.25,10.0587
1276.26,24.7664
1276.27,15.1307
1276.28,23.7953
1276.29,46.4782
1276.30,76.0448
1277.1,65.1147
1277.2,36.1594
1277.3,30.5634
1277.4,39.3983
1277.5,18.5428
1277.6,11.9188
1277.7,23.1152
1277.8,11.4736
1277.9,11.5777
1277.10,12.1264
1277.11,6.68
1277.12,12.1381
1277.13,17.7987
1277.14,9.1906
1277.15,24.3197
1277.16,8.90879
1277.17,12.7375
1277.18,9.34556
1277.19,4.56373
1277.20,9.4687
1277.21,48.6272
1277.22,66.0266
1277.23,20.5037
1277.24,24.5278
1277.25,11.0117
1277.26,25.1477
1277.27,15.8394
1277.28,24.3056
1277.29,50.0328
1277.30,77.2008
1278.1,67.3724
1278.2,37.9929
1278.3,31.4983
1278.4,37.8916
1278.5,30.3524
1278.6,20.2515
1278.7,38.9749
1278.8,19.8526
1278.9,18.9955
1278.10,19.7326
1278.11,10.4653
1278.12,19.5236
1278.13,29.1771
1278.14,16.0069
1278.15,41.11
1278.16,15.9221
1278.17,20.7539
1278.18,15.5779
1278.19,7.36169
1278.20,15.3373
1278.21,51.6673
1278.22,64.6946
1278.23,33.4879
1278.24,39.9166
1278.25,16.5268
1278.26,40.0759
1278.27,25.6387
1278.28,39.6743
1278.29,50.9104
1278.30,78.9928
1279.1,66.1806
1279.2,38.2883
1279.3,30.9017
1279.4,37.9593
1279.5,17.3065
1279.6,10.962
1279.7,21.9843
1279.8,11.2201
1279.9,10.3849
1279.10,10.4687
1279.11,6.12471
1279.12,10.5304
1279.13,16.6451
1279.14,8.02042
1279.15,23.633
1279.16,8.7586
1279.17,11.4509
1279.18,7.90399
1279.19,4.04207
1279.20,7.84448
1279.21,47.8074
1279.22,65.2427
1279.23,18.3011
1279.24,22.6124
1279.25,9.20621
1279.26,22.4292
1279.27,13.8376
1279.28,21.452
1279.29,47.9929
1279.30,76.5547
1280.1,65.5622
1280.2,40.5032
1280.3,31.9124
1280.4,37.8868
1280.5,16.4073
1280.6,10.5427
1280.7,20.6812
1280.8,10.8337
1280.9,9.76344
1280.10,10.0127
1280.11,5.95258
1280.12,10.0577
1280.13,15.9433
1280.14,7.78514
1280.15,22.3722
1280.16,8.633
1280.17,10.9403
1280.18,7.56225
1280.19,3.93419
1280.20,7.51521
1280.21,48.5438
1280.22,65.5356
1280.23,17.378
1280.24,21.6178
1280.25,8.78311
1280.26,21.5366
1280.27,13.1292
1280.28,20.2983
1280.29,47.2395
1280.30,75.9897
1281.1,59.9018
1281.2,35.8248
1281.3,27.6076
1281.4,34.7054
1281.5,26.5069
1281.6,17.9662
1281.7,33.3722
1281.8,17.7943
1281.9,16.1272
1281.10,17.3888
1281.11,9.86198
1281.12,17.3434
1281.13,25.3301
1281.14,14.0546
1281.15,35.9883
1281.16,14.3192
1281.17,17.427
1281.18,13.9419
1281.19,6.76454
1281.20,13.7661
1281.21,42.8095
1281.22,60.51
1281.23,28.6251
1281.24,34.7557
1281.25,14.3113
1281.26,34.9464
1281.27,21.6552
1281.28,33.6136
1281.29,42.5668
1281.30,73.5158
1282.1,54.9702
1282.2,31.6506
1282.3,26.3868
1282.4,31.5363
1282.5,41.597
1282.6,27.2112
1282.7,49.5133
1282.8,26.9593
1282.9,25.7594
1282.10,26.5189
1282.11,17.6079
1282.12,26.2256
1282.13,39.7159
1282.14,21.1478
1282.15,53.2626
1282.16,21.4574
1282.17,28.7517
1282.18,21.1689
1282.19,12.5653
1282.20,20.196
1282.21,41.0519
1282.22,52.6994
1282.23,43.1332
1282.24,52.569
1282.25,23.0818
1282.26,51.8144
1282.27,33.1772
1282.28,49.5261
1282.29,40.6933
1282.30,67.9699
1283.1,67.5163
1283.2,39.2888
1283.3,31.2932
1283.4,37.4212
1283.5,27.2092
1283.6,17.5236
1283.7,33.6002
1283.8,17.8483
1283.9,16.3812
1283.10,16.8791
1283.11,10.086
1283.12,16.7384
1283.13,26.2637
1283.14,13.2309
1283.15,36.6352
1283.16,14.3909
1283.17,17.7059
1283.18,12.8851
1283.19,6.94615
1283.20,13.0527
1283.21,49.7288
1283.22,64.8582
1283.23,28.3152
1283.24,35.0193
1283.25,14.7662
1283.26,34.8269
1283.27,21.7822
1283.28,33.0994
1283.29,48.7124
1283.30,79.6611
1284.1,63.8908
1284.2,36.0565
1284.3,28.2303
1284.4,36.9122
1284.5,15.9506
1284.6,10.2724
1284.7,20.1282
1284.8,10.3742
1284.9,9.57168
1284.10,9.78921
1284.11,5.54707
1284.12,9.69251
1284.13,15.4594
1284.14,7.51075
1284.15,21.9997
1284.16,8.2889
1284.17,10.618
1284.18,7.45096
1284.19,3.56823
1284.20,7.01556
1284.21,44.753
1284.22,64.4709
1284.23,16.9406
1284.24,20.7664
1284.25,8.32297
1284.26,20.5956
1284.27,12.723
1284.28,19.8239
1284.29,45.7565
1284.30,75.5135
1285.1,51.6978
1285.2,29.9235
1285.3,24.3636
1285.4,29.4577
1285.5,11.178
1285.6,7.02749
1285.7,13.874
1285.8,7.25174
1285.9,6.97475
1285.10,6.70098
1285.11,4.44534
1285.12,6.77472
1285.13,10.4326
1285.14,5.14181
1285.15,14.6289
1285.16,5.75286
1285.17,7.45382
1285.18,5.04764
1285.19,3.08997
1285.20,4.97464
1285.21,38.4
1285.22,51.8743
1285.23,12.0883
1285.24,14.8388
1285.25,6.13661
1285.26,14.153
1285.27,9.41119
1285.28,14.0172
1285.29,37.7838
1285.30,60.048
1286.1,64.6818
1286.2,37.6034
1286.3,29.6346
1286.4,39.0125
1286.5,53.6675
1286.6,36.064
1286.7,68.1445
1286.8,34.9678
1286.9,35.1205
1286.10,36.6589
1286.11,20.5409
1286.12,36.7768
1286.13,50.1565
1286.14,28.9997
1286.15,71.2413
1286.16,26.7578
1286.17,36.2821
1286.18,29.8088
1286.19,14.7946
1286.20,28.9723
1286.21,45.2123
1286.22,62.5156
1286.23,60.404
1286.24,72.3946
1286.25,31.3943
1286.26,72.7851
1286.27,45.6482
1286.28,72.6628
1286.29,47.3445
1286.30,82.7268
1287.1,61.468
1287.2,32.607
1287.3,27.4915
1287.4,33.1323
1287.5,55.8289
1287.6,34.4631
1287.7,69.3214
1287.8,34.3734
1287.9,34.389
1287.10,34.2799
1287.11,21.3486
1287.12,34.8546
1287.13,53.3119
1287.14,25.8495
1287.15,75.8553
1287.16,27.3323
1287.17,36.6024
1287.18,26.6844
1287.19,14.4828
1287.20,28.1686
1287.21,44.9317
1287.22,48.3341
1287.23,59.5873
1287.24,69.7569
1287.25,32.6058
1287.26,70.0314
1287.27,45.6697
1287.28,64.1553
1287.29,45.5421
1287.30,73.6214
1288.1,60.4732
1288.2,37.8045
1288.3,27.0231
1288.4,34.3382
1288.5,52.2717
1288.6,36.7855
1288.7,65.9391
1288.8,37.1075
1288.9,32.1319
1288.10,34.8863
1288.11,18.931
1288.12,33.9756
1288.13,49.8692
1288.14,28.7869
1288.15,73.9257
1288.16,32.1324
1288.17,36.4721
1288.18,27.4227
1288.19,12.7038
1288.20,27.1594
1288.21,43.2859
1288.22,58.1997
1288.23,53.7712
1288.24,73.48
1288.25,28.114
1288.26,72.8911
1288.27,41.502
1288.28,70.1996
1288.29,41.8024
1288.30,82.2046
1289.1,63.5588
1289.2,37.1419
1289.3,30.2413
1289.4,37.1145
1289.5,19.6136
1289.6,12.4454
1289.7,24.9325
1289.8,12.6881
1289.9,11.7739
1289.10,11.9035
1289.11,6.90435
1289.12,11.9607
1289.13,18.9268
1289.14,9.17708
1289.15,27.1207
1289.16,9.95621
1289.17,12.9671
1289.18,9.06185
1289.19,4.63118
1289.20,8.98334
1289.21,46.0711
1289.22,62.3162
1289.23,20.8883
1289.24,25.6912
1289.25,10.2857
1289.26,25.5792
1289.27,15.6417
1289.28,24.6076
1289.29,46.3463
1289.30,73.9556
1290.1,65.4308
1290.2,39.475
1290.3,30.4011
1290.4,35.4047
1290.5,33.7975
1290.6,21.7909
1290.7,41.4188
1290.8,22.1048
1290.9,20.2253
1290.10,20.419
1290.11,12.9238
1290.12,19.9146
1290.13,32.4327
1290.14,16.7602
1290.15,44.41
1290.16,17.5837
1290.17,22.4327
1290.18,16.2147
1290.19,9.32729
1290.20,14.8592
1290.21,43.0676
1290.22,62.1451
1290.23,35.1237
1290.24,43.352
1290.25,16.754
1290.26,42.0543
1290.27,25.9712
1290.28,40.1858
1290.29,42.2228
1290.30,79.5964
1291.1,64.5939
1291.2,37.6031
1291.3,30.9372
1291.4,37.503
1291.5,35.7611
1291.6,24.1977
1291.7,44.1434
1291.8,23.8576
1291.9,22.7081
1291.10,23.0785
1291.11,14.505
1291.12,22.4318
1291.13,34.1411
1291.14,18.4409
1291.15,48.2809
1291.16,19.3992
1291.17,24.1033
1291.18,18.6058
1291.19,10.587
1291.20,16.5379
1291.21,45.1352
1291.22,60.6178
1291.23,37.216
1291.24,46.0522
1291.25,19.3679
1291.26,44.4336
1291.27,27.5404
1291.28,43.6981
1291.29,46.2271
1291.30,76.0189
1292.1,65.1106
1292.2,40.7634
1292.3,29.9066
1292.4,36.2615
1292.5,24.3988
1292.6,15.8642
1292.7,30.3665
1292.8,16.2865
1292.9,14.576
1292.10,15.06
1292.11,8.58079
1292.12,14.8349
1292.13,23.1586
1292.14,12.0347
1292.15,33.2379
1292.16,13.3412
1292.17,15.9477
1292.18,11.3803
1292.19,5.92293
1292.20,11.1643
1292.21,45.037
1292.22,63.0495
1292.23,25.1613
1292.24,31.7957
1292.25,12.1799
1292.26,31.2459
1292.27,18.6777
1292.28,29.9623
1292.29,43.45
1292.30,77.2216
1293.1,68.823
1293.2,37.2812
1293.3,28.275
1293.4,38.745
1293.5,22.8465
1293.6,14.2546
1293.7,29.6521
1293.8,14.2299
1293.9,13.0402
1293.10,13.8854
1293.11,6.92456
1293.12,13.9704
1293.13,22.001
1293.14,10.9743
1293.15,32.2302
1293.16,11.1771
1293.17,14.0656
1293.18,10.9084
1293.19,4.51318
1293.20,10.65
1293.21,50.4116
1293.22,69.1568
1293.23,25.2869
1293.24,30.1565
1293.25,11.9079
1293.26,30.3038
1293.27,18.442
1293.28,29.4705
1293.29,50.9386
1293.30,83.2412
1294.1,66.1978
1294.2,37.4704
1294.3,30.4806
1294.4,35.7248
1294.5,16.5825
1294.6,10.7297
1294.7,21.5184
1294.8,10.7589
1294.9,9.8052
1294.10,10.0508
1294.11,5.69482
1294.12,9.78834
1294.13,16.3247
1294.14,7.7131
1294.15,22.6584
1294.16,8.53811
1294.17,10.9295
1294.18,7.39708
1294.19,4.0159
1294.20,7.30899
1294.21,47.1888
1294.22,65.3239
1294.23,17.5942
1294.24,21.6081
1294.25,8.39789
1294.26,21.3521
1294.27,12.9364
1294.28,21.094
1294.29,46.6413
1294.30,75.526
1295.1,47.2104
1295.2,27.4763
1295.3,21.9006
1295.4,25.9349
1295.5,22.2657
1295.6,13.9831
1295.7,29.5761
1295.8,13.9746
1295.9,13.6283
1295.10,13.7845
1295.11,8.14968
1295.12,13.8926
1295.13,21.0778
1295.14,10.8531
1295.15,30.2445
1295.16,10.1308
1295.17,14.095
1295.18,11.0912
1295.19,5.17987
1295.20,9.70092
1295.21,32.8868
1295.22,46.1911
1295.23,25.4888
1295.24,30.4778
1295.25,12.2523
1295.26,29.9278
1295.27,18.7184
1295.28,29.8746
1295.29,32.9644
1295.30,56.756
1296.1,65.7923
1296.2,38.1527
1296.3,30.1192
1296.4,37.9531
1296.5,19.9599
1296.6,12.7872
1296.7,25.3529
1296.8,12.9978
1296.9,11.9177
1296.10,12.1855
1296.11,6.98798
1296.12,12.2476
1296.13,19.2565
1296.14,9.54282
1296.15,27.5047
1296.16,10.3066
1296.17,13.1802
1296.18,9.38386
1296.19,4.61238
1296.20,9.16503
1296.21,46.9262
1296.22,65.0255
1296.23,21.3051
1296.24,26.3322
1296.25,10.5278
1296.26,26.2489
1296.27,16.0232
1296.28,25.2073
1296.29,47.3592
1296.30,77.5013
1297.1,64.6907
1297.2,38.4773
1297.3,30.5463
1297.4,37.8413
1297.5,16.973
1297.6,10.7769
1297.7,21.5419
1297.8,11.0588
1297.9,10.1624
1297.10,10.2468
1297.11,5.94795
1297.12,10.3431
1297.13,16.3176
1297.14,7.93698
1297.15,23.1759
1297.16,8.6741
1297.17,11.2573
1297.18,7.80676
1297.19,3.95267
1297.20,7.67881
1297.21,45.6301
1297.22,64.5527
1297.23,17.8721
1297.24,22.1649
1297.25,8.99583
1297.26,21.9697
1297.27,13.4854
1297.28,20.9618
1297.29,46.0413
1297.30,75.5046
1298.1,63.6069
1298.2,37.7887
1298.3,30.4899
1298.4,33.706
1298.5,28.505
1298.6,18.8886
1298.7,34.8502
1298.8,19.1228
1298.9,18.233
1298.10,17.858
1298.11,11.2276
1298.12,17.3889
1298.13,28.1982
1298.14,14.8965
1298.15,36.111
1298.16,15.4178
1298.17,20.6271
1298.18,13.893
1298.19,8.21463
1298.20,13.396
1298.21,49.7771
1298.22,61.7702
1298.23,29.4561
1298.24,37.3052
1298.25,15.4379
1298.26,36.783
1298.27,23.5785
1298.28,36.2378
1298.29,45.9213
1298.30,73.9538
1299.1,42.5351
1299.2,22.7592
1299.3,18.2029
1299.4,24.4154
1299.5,41.7157
1299.6,26.1296
1299.7,52.2111
1299.8,25.5378
1299.9,25.2755
1299.10,27.1315
1299.11,15.0876
1299.12,27.8685
1299.13,37.7423
1299.14,18.3463
1299.15,55.3053
1299.16,18.3975
1299.17,26.7526
1299.18,19.3857
1299.19,10.1289
1299.20,21.5322
1299.21,29.3064
1299.22,34.3848
1299.23,45.2815
1299.24,52.2072
1299.25,23.4656
1299.26,53.9731
1299.27,33.8825
1299.28,49.8639
1299.29,30.9341
1299.30,53.7573
1300.1,41.2327
1300.2,22.9826
1300.3,19.0473
1300.4,23.8286
1300.5,33.4257
1300.6,20.5459
1300.7,41.0832
1300.8,20.3182
1300.9,20.9142
1300.10,20.8764
1300.11,13.5665
1300.12,21.2614
1300.13,31.438
1300.14,15.8502
1300.15,44.0456
1300.16,15.6006
1300.17,22.5827
1300.18,16.6559
1300.19,9.75305
1300.20,17.1855
1300.21,29.7876
1300.22,37.9387
1300.23,36.7754
1300.24,41.7941
1300.25,20.5304
1300.26,42.4401
1300.27,28.3425
1300.28,40.0065
1300.29,30.9343
1300.30,51.1114
1301.1,66.7304
1301.2,38.5408
1301.3,32.377
1301.4,38.4632
1301.5,16.3237
1301.6,10.2957
1301.7,20.6424
1301.8,10.5737
1301.9,9.92876
1301.10,9.92886
1301.11,5.89441
1301.12,9.98876
1301.13,15.6456
1301.14,7.50745
1301.15,22.2237
1301.16,8.28377
1301.17,10.8298
1301.18,7.40092
1301.19,3.80592
1301.20,7.37381
1301.21,49.9861
1301.22,64.8843
1301.23,17.2405
1301.24,21.0919
1301.25,8.77208
1301.26,20.9592
1301.27,13.0969
1301.28,19.9363
1301.29,49.7845
1301.30,75.6983
1302.1,48.9388
1302.2,30.4657
1302.3,22.8531
1302.4,28.1461
1302.5,17.7678
1302.6,12.3645
1302.7,21.7596
1302.8,12.5122
1302.9,11.2954
1302.10,11.7213
1302.11,6.46157
1302.12,11.23
1302.13,17.2457
1302.14,9.63233
1302.15,22.7926
1302.16,9.70699
1302.17,12.4123
1302.18,9.11668
1302.19,4.93456
1302.20,9.05782
1302.21,36.1862
1302.22,49.997
1302.23,17.6273
1302.24,22.0732
1302.25,9.0614
1302.26,22.1558
1302.27,14.2415
1302.28,22.0362
1302.29,34.5102
1302.30,59.4429
1303.1,61.221
1303.2,37.1207
1303.3,28.6393
1303.4,36.3568
1303.5,54.937
1303.6,37.4073
1303.7,66.6462
1303.8,37.8592
1303.9,33.9148
1303.10,36.3852
1303.11,21.7404
1303.12,36.1096
1303.13,51.9664
1303.14,28.7664
1303.15,73.6771
1303.16,32.0293
1303.17,37.8472
1303.18,28.0183
1303.19,14.8106
1303.20,29.7419
1303.21,45.0174
1303.22,55.1907
1303.23,56.1151
1303.24,73.5314
1303.25,30.7288
1303.26,73.5623
1303.27,43.8729
1303.28,68.0289
1303.29,44.4021
1303.30,81.9035
1304.1,65.6721
1304.2,38.0925
1304.3,30.7755
1304.4,37.7696
1304.5,17.3313
1304.6,10.9959
1304.7,21.991
1304.8,11.2435
1304.9,10.4056
1304.10,10.5032
1304.11,6.13059
1304.12,10.5587
1304.13,16.6575
1304.14,8.04962
1304.15,23.6285
1304.16,8.78028
1304.17,11.4651
1304.18,7.93604
1304.19,4.0526
1304.20,7.86722
1304.21,47.4804
1304.22,64.7315
1304.23,18.3022
1304.24,22.6092
1304.25,9.21721
1304.26,22.418
1304.27,13.8448
1304.28,21.457
1304.29,47.6548
1304.30,75.9336
1305.1,66.3066
1305.2,38.5801
1305.3,31.4775
1305.4,37.9286
1305.5,16.3441
1305.6,10.3334
1305.7,20.7007
1305.8,10.6331
1305.9,9.84671
1305.10,9.87194
1305.11,5.83662
1305.12,9.93537
1305.13,15.7096
1305.14,7.53813
1305.15,22.2054
1305.16,8.3256
1305.17,10.8411
1305.18,7.39983
1305.19,3.82672
1305.20,7.3699
1305.21,48.3798
1305.22,65.2877
1305.23,17.263
1305.24,21.2819
1305.25,8.73407
1305.26,21.1124
1305.27,13.0279
1305.28,20.0616
1305.29,48.2897
1305.30,76.1384
1306.1,61.6477
1306.2,36.8378
1306.3,27.556
1306.4,32.4053
1306.5,43.7422
1306.6,29.8699
1306.7,55.1222
1306.8,30.2663
1306.9,27.8386
1306.10,27.426
1306.11,16.2731
1306.12,25.9058
1306.13,41.8312
1306.14,22.3405
1306.15,57.8668
1306.16,23.9909
1306.17,30.8611
1306.18,20.9211
1306.19,11.9247
1306.20,18.4874
1306.21,41.2172
1306.22,57.935
1306.23,43.8506
1306.24,61.7328
1306.25,21.2204
1306.26,58.0517
1306.27,32.7596
1306.28,59.1919
1306.29,39.5787
1306.30,76.3464
1307.1,58.4968
1307.2,40.4762
1307.3,29.6307
1307.4,34.8061
1307.5,19.0224
1307.6,13.0047
1307.7,23.3683
1307.8,13.2789
1307.9,11.8301
1307.10,12.3132
1307.11,7.17451
1307.12,12.0497
1307.13,18.6863
1307.14,10.0501
1307.15,25.1065
1307.16,10.9241
1307.17,13.1393
1307.18,9.82187
1307.19,5.08522
1307.20,9.3959
1307.21,40.2977
1307.22,59.7832
1307.23,19.4044
1307.24,24.0226
1307.25,10.0476
1307.26,22.9724
1307.27,15.0227
1307.28,22.2821
1307.29,38.2742
1307.30,71.0303
1308.1,45.0568
1308.2,22.8052
1308.3,18.6409
1308.4,24.4736
1308.5,48.9371
1308.6,29.9247
1308.7,61.7762
1308.8,29.5585
1308.9,29.1052
1308.10,30.9359
1308.11,17.1962
1308.12,31.468
1308.13,44.3479
1308.14,20.742
1308.15,65.6937
1308.16,21.2484
1308.17,30.9812
1308.18,21.8861
1308.19,11.5015
1308.20,24.1674
1308.21,30.0612
1308.22,34.224
1308.23,52.8674
1308.24,62.3773
1308.25,26.9974
1308.26,63.6314
1308.27,39.1548
1308.28,58.4793
1308.29,31.9208
1308.30,57.2419
1309.1,65.553
1309.2,37.3138
1309.3,29.875
1309.4,39.6906
1309.5,26.3229
1309.6,17.3158
1309.7,32.3229
1309.8,16.8663
1309.9,16.3238
1309.10,17.2435
1309.11,9.96764
1309.12,17.4245
1309.13,25.2785
1309.14,13.8822
1309.15,35.0361
1309.16,13.3968
1309.17,17.7149
1309.18,14.0381
1309.19,6.8183
1309.20,13.778
1309.21,50.3322
1309.22,64.7095
1309.23,28.82
1309.24,33.9538
1309.25,15.2032
1309.26,34.9519
1309.27,22.3423
1309.28,33.0702
1309.29,50.6679
1309.30,79.5062
1310.1,67.3467
1310.2,36.4093
1310.3,29.213
1310.4,38.0348
1310.5,26.5506
1310.6,16.6678
1310.7,32.87
1310.8,16.8038
1310.9,15.5558
1310.10,16.1136
1310.11,9.0894
1310.12,16.3127
1310.13,25.4095
1310.14,11.9196
1310.15,36.4788
1310.16,13.4519
1310.17,16.7704
1310.18,11.9028
1310.19,5.87854
1310.20,12.7953
1310.21,49.8445
1310.22,62.7713
1310.23,28.401
1310.24,33.4071
1310.25,13.6513
1310.26,33.3467
1310.27,21.0372
1310.28,31.2319
1310.29,50.2913
1310.30,79.3199
1311.1,51.2176
1311.2,30.5975
1311.3,23.9566
1311.4,31.641
1311.5,24.8428
1311.6,17.1458
1311.7,31.1234
1311.8,17.2647
1311.9,16.1232
1311.10,17.0127
1311.11,9.8506
1311.12,17.169
1311.13,24.2681
1311.14,14.0636
1311.15,32.1784
1311.16,13.7244
1311.17,18.0666
1311.18,13.7366
1311.19,7.44318
1311.20,13.8828
1311.21,39.8933
1311.22,51.8688
1311.23,27.0667
1311.24,35.1432
1311.25,15.1396
1311.26,35.2477
1311.27,21.5779
1311.28,33.7827
1311.29,39.5305
1311.30,64.5281
1312.1,66.5338
1312.2,36.6846
1312.3,30.7633
1312.4,38.1792
1312.5,17.323
1312.6,10.895
1312.7,21.7974
1312.8,11.0202
1312.9,10.4895
1312.10,10.4759
1312.11,6.1736
1312.12,10.4529
1312.13,16.6689
1312.14,7.94044
1312.15,23.4052
1312.16,8.57834
1312.17,11.5265
1312.18,7.84819
1312.19,4.14331
